Titre,URL,Note,Pseudo,Avis
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,0",Zebrakelo,"Bon spectacle bien mené ! Avec une tripotée d'acteur-rices stylé-e-s, une scénographie impressionnante & un beau respect du livre.On passe un bon moment de cinéma, par le visuel et aussi bien l'audio !Toutefois un peu longuet sur les bords, et l'originalité de base a été utilisée par d'autres films SF (comme Star Wars, ou des films moins bons) donc la force de découverte est moindre...Et Chalamet bien que BG n'a pas assez de caractère.. Surtout à côté des autres rôles masculins (comme Bardem ou Momoa)!"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"5,0",Mattera M.,"Un film splendide ! Une histoire magnifique tout comme l'esthétique ainsi que les jeux d'acteurs. "" Dune "" s'est montré brillamment à la hauteur des attentes. Denis Villeneuve a vraiment réussit son pari (une fois de plus). * Scénario = 4.5/5* Réalisation = 5.0/5* Acteurs = 4.5/5* Images = 5.0/5* Musiques = 5.0/5* Son = 5.0/5"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,5",Jeannot,Un film grandiose entre 2001 odyssée de l'espace et star wars auxquels un soupçon de game of thrones:une réussite!
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,0",Stéphane,"Magnifiquement réalisé. Grandiose.Les acteurs jouent bien, ils sont dans leur personnage.Le film manque d'émotions, on passe un bon moment mais sans avoir vécu de grande émotion.La fin traine un peu en longueur sur la fin, on se demande quand se termine cette première partie."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,5",Caleb V,"Pour moi, c'est le meilleur film de Villeneuve. Et sûrement l'un des meilleurs films de science-fiction que j'ai eu à voir au cinéma. Le film est visuellement exquis. Le travail de Hans Zimmer est époustouflant ! A regarder absolument sur grand écran."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"5,0",Un visiteur,"Ce film c'est le remède messianique et grandiose tant attendu pour lutter face à la Marvelerie ambiante, bourrée d'effets spéciaux fades, flashys, et d'humour à deux neurones.J'ai été subjuguée par la beauté et l'ambiance de ce chef-d'œuvre de la S-F.Merci Denis Villeneuve."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"2,5",Luc Chataigne,"Il ne se passe pas grand chose, mais c'est bien fait. David Lynch doit être content... Denis Villeuneuve devrait faire attention il est entrain de se perdre."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,0",claudeleroy28,"très beau film respectant ,trop peut-etre , le roman Je me demande cependant ce qu ont pu comprendre ceux qui n'ont pas lu le livre vu que le rôle de l'imperium et surtout du Bene Gesserit sont à peine esquisses."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=69,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"3,5",Neyv,Vraiment pas mal. Visuellement très réussi. Qques lenteur mais ce film place l'intrigue d'une série de film à venir dc j'attends de voir la suite.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,5",CyrilleT63,"Un film incroyable avec des effets spéciaux qui sont au rendez-vous.La mise en place des différents prends un peu trop de place ce qui donne à ce film quelques longueurs.Au final, La série Dune méritait un traitement digne de ce nom. Le départ donne envie de voir la suiteEnjoy !Cyrille"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,5",Bruce M.,Ce film est une bouffée d'air dans l'univers des blockbusters. D'une qualité visuelle remarquable. On veut la suite
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"3,5",Nic R.,"la réalisation de Villeneuve est léchée. L'empathie naturelle pour Chalamet ne finit pas de convaincre sur la pertinence du choix de l'acteur. Il joue bien le novice, c'est pas ça, mais il n'a pas l'épaisseur, pas assez souffert, trop witty, malin pour ce rôle comme si Woody Allen rentrer dans une superproduction haute gamme. On sent bien que c'était le choix des producteurs. L'acteur dans le vent pour lequel les jeunes paieraient leur place, eux à qui le Dune de Lynch ne dirait rien. Mais il manque à Chalamet, malgré son jeune âge voulu par le rôle, une souffrance métaphysique dont est dépourvu son regard."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"2,0",Arthur Touzin,ce film ressemble beaucoup trop a star Wars mais en moins bien.Il est répétitif et trop long mais le jeu d'acteur est plutôt pas mal
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"5,0",Gm Shazorah,"Une oeuvre majeure pour le cinéma fantastique et de science fiction à mon sens. Une bande son magistrale, des plans et scènes magnifiques qui restent gravés sur la rétine, les intrigues et les personnages sont travaillés et immersives. 2h30 de plan-séquence formidable, fluide et équilibré, qui passe comme une seule heure. On a l'impression d'avoir approché l'essence même du cinéma à la fin de la séance.On attend avec impatience la suite en 2023, qui feront de ces deux films des références du genre si la qualité reste au rendez-vous, ce qui est un grand défi au vu de la puissance de ce premier opus."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"5,0",Sembey,"Après des années d'attente, ""Dune"" de Denis Villeneuve est enfin arrivé sur nos écrans et le résultat est à la hauteur de nos espérances. Cette adaptation du roman culte de Frank Herbert est une véritable réussite visuelle, avec des plans somptueux et une photographie d'une finesse exceptionnelle. Chaque cadrage est un tableau à part entière, offrant au spectateur une expérience immersive unique.Les décors, les costumes et la lumière sont tout simplement magnifiques, créant un univers à la fois fascinant et mystérieux. Mais ce qui rend ce film vraiment exceptionnel, c'est sa bande-son immersive, qui donne vie à l'univers de Dune. Les bruitages et l'atmosphère sonore sont si bien travaillés qu'ils nous transportent littéralement sur la planète Arrakis.La grande réussite de ce film réside dans la façon dont Denis Villeneuve a su mettre en image un grand classique de la science-fiction de manière aussi magistrale. Il a réussi à créer une œuvre qui rend hommage à l'univers de Frank Herbert tout en y apportant sa propre vision.En somme, ""Dune"" de Denis Villeneuve est un film à voir absolument sur grand écran, avec une qualité audio maximale, pour profiter pleinement de l'expérience immersive qu'il offre. C'est un chef-d'œuvre visuel et sonore qui restera gravé dans les mémoires des amateurs de science-fiction."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"2,0",Z20050527155857987239172,"Ok il y a des belles scènes... mais on s'ennuie ferme. Beaucoup trop long. Et un manichéisme lourdingue, qui ne serait pas gênant si le film ne se prenait pas tant au sérieux."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"2,0",Neta !,"Univers semblant passionnant raconté que par une poignée de personnages sans personnalité dont on ne connait quelques bribes (essentiellement du héro). Deux répliques ne suffisent pas pour faire croire que deux personnages sont des têtes-brulées. Les couleurs et l'atmosphère sont à mon sens ratés : trop ocre, trop poussiéreux, c'est à peine si on peut se souvenir d'avoir vu le soleil alors que ça se déroule dans une planète désertique. Le casting concernant les personnages principaux me plait, même si le héro est un peu frêle pour qu'on croit qu'il puisse 
spoiler: 
tuer un homme de la stature du femen qu'il bat en duel
. Le véritable talon d’Achille de ce film déjà plutôt médiocre est la BO, On navigue entre sons d'ambiance écrasant la musique et stéréotype du désert, avec une pauvreté en terme de mélodie et d'harmonie dénuant le peu de sentiment qu'on pourrait avoir pour cet univers."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"5,0",Emmanuel BLOC&#039;H,"Le livre fut pour moi une référence dans ma jeunesse. Il est ici joliment magnifié, sans doute mieux encore que la version de David Lynch. Maintenant j'attend avec impatience le deuxième volet.Il est inutile de préciser que pour bien apprécier les grands paysages fantastiques, c'est sur grand écran obligatoirement."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"5,0",Alliocha Cattenat,Pour faire simple :Une claque. Une pépite.Des années que l'on attendait un film (saga) a ce niveau ! Et qu'est-ce que ça fait du bien !Musique unique et futuriste.Décors hallucinants.Acteurs impeccables.Qu'est-ce que lenteur totalement justifié.Rien a redire.Un chef d'oeuvre !
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"5,0",dada88,le premier volet d'une saga extraordinaire. Enfin de SF pour adultes avec un univers très riche et des thèmes résonnent plus que jamais avec notre époque. J'ai hate de connaître la suite.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"2,0",BillBoo,"Si la forme est aboutie, le fond, lui, ne l'est pas du tout. Craignant de perdre son spectateur dans la densité de l'histoire, Denis Villeneuve explicite tout ce qui pourrait le laisser se questionner, se perdre, comprendre par la suite. Cela passe par des répliques ""CV"", où les personnages donnent leur nom, leur lien de parenté, leur statut et leurs intentions en l'espace de deux phrases. Ou bien par l'intermédiaire de personnages secondaires qui décrivent tout ce qui sort de l'imagination de Herbert. Le comble, à ce niveau-là, est quand même le robot-bobine qui diffuse à Paul Atréides des diaporamas avec des définitions encyclopédiques…Les personnages, quant à eux, sont tous des archétypes réduits à presque un seul trait de caractère : le noble démagogue, le maître d'armes viriliste, la mère protectrice, le conseiller sage, le militaire intransigeant, etc. Et c'est sans parler de la famille Harkonnen, qui réussit à réunir la brute épaisse, l'éminence grise sournoise et le tyran impitoyable, le tout, dans des décors désolés et ternes, pour être sûr que l'on comprenne qu'ils sont vraiment très méchants. Même chez les Fremen, on nous sert le chef clairvoyant, la copine farouche et le rival impulsif. Ce qui ne cesse de nous donner une impression de déjà-vu.Vraiment dommage, car, esthétiquement, Villeneuve est capable de capter la grandeur des paysages et des décors, parfois sous des teintes crépusculaires ou nocturnes. Mais au lieu de cela, il nous assomme pendant plus de 2 h 30, avec une solennité usante, de lieux communs de science-fiction. Le montage, pas toujours fluide dans l’entremêlement de certaines scènes, ou lors des champs-contrechamps, finit d'alourdir Dune ; et, à la longue, finit par nous ennuyer."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=70,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,0",vash29,"Film introductif à une suite conditionnée au succès du premier. En lui seul ce film ne présente que peu d'intérêt, une longue introduction puis plus rien. Bref sachez en allant voir ce film, qu'il ne démarre jamais."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"2,0",ourson-guimauve,"Beau film , casting impeccable, histoire quasiment fidèle, quelques bonnes idées technologiques , certains spaceships sont esthétiquement réussis. Seul bémol , rien de surprenant quand à la représentation de l'univers ensablé de Dune . Une vision assez consensuelle où l'on perd l'effet de surprise Et surtout un air de déjà-vu ."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,0",xilua,"J'attends la suite avec impatience. Je n'ai pas vu la version de D. Lynch mais celle-ci donne vraiment envie de se plonger dans l'œuvre littéraire, histoire de s'immerger un peu plus.."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,0",Alegodx,"C'est comme le Seigneur Des Anneaux : C'est assez lent par moments, mais le film est atypique et donc fait preuve d'originalité, ce qui est très rare en ce moment. Les acteurs jouent très bien et l'aspect artistique est très réussi. Le scénario est assez bon (reste que l'on voit bien que c'est adapté d'un roman, contrairement au SDA)À voir, j'irai voir la suite."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"3,5",alexnzo,Film surévalué. C'est d'un ennui ! Et je pèse mes mots. Ce film est d'une lenteur extrême et ne procure absolument aucune émotion. Vide et aride comme le désert. Excepté les costumes et les décors ce film est une torture.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"2,0",why--not,"Long, long, long. Je n'ai pas lu le livre mais je me suis beaucoup ennuyée pendant le visionnage. Trop de longueur et l'intrigue se met trop lentement en place."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,5",sebastien p.,"Quelle claque ! Chaque rôle est parfaitement joué, des acteurs principaux aux seconds rôle. La réalisation est épatante, on y retrouve tout ce qui fait la grandeur du livre original. La lenteur de la mise en scène sera je pense quitte ou double, moi en tout cas je le mets à la même hauteur que certaines grandes saga mais avec ce truc en plus, une mythologie plus poussé que dans star wars, des rôle plus profond que dans le seigneur des anneaux et une bande originale en parfaite harmonie avec le film, à très vite pour le 2nd volet."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,0",nathalie s.,"Film science fiction comme on n'est fait pas souvent de ce style. Scénario original, bien que la fin soit un peu bâclée. Effets spéciaux et décors somptueux. J'ai néanmoins préféré les 45 dernières minutes, palpitantes"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"5,0",Axel C,"Excellent film on attend le deuxième volet avec impatience ! C’est pour bientôt, l’ambiance peux faire penser à la magie star wars. Je trouve que l’histoire est bien repris, le cast est dingue ! Excellent"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,0",Girl F,"Dune se situe en l’an 10 191 dans l’Univers Connu, dirigé par l’Empereur Shaddam IV qu’on ne voit d’ailleurs presque pas dans le 1. Ce dernier règne sur tout l’Imperium, composé d’une multitude de planètes qui s'étaient alliées avec l’Empereur et la Guilde Spatiale pour un Jihad visant à mettre fin à l’asservissement des humains par les machines et les intelligences artificielles, désormais interdites. Ce contexte part déjà. Bien.Dans ce contexte, Dune raconte l'histoire de Paul, le fils de Leto Atréides interprété par l’acteur que j’adore et qui joue très bien son rôle Timothée Chalamet, qui est chef de la Maison Atréides, et de sa mère Dame Jessica (Rebecca Ferguson qui est une actrice incroyable), qui est une adepte du Ben Gesserit). 
spoiler: 
Les Atréides, vivant sur la planète Caladan, sont très populaires dans l’Univers Connu, ce qui attise la jalousie de l’Empereur Shaddam IV. Pour renverser Leto, l’Empereur s’installe sur la planète Arrakis pour s’occuper de l’extraction de l’Épice, une ressource rare et essentielle de cette planète regorgeant de Shai Hulud (des vers de sable géants). Les vers sont très impressionnants.
Arrakis, ou Dune comme l’appellent les Fremen, autochtones aux yeux bleus opprimés mais combatifs vivant dans les Sietch (des grottes) de cette planète, était jusqu’alors gérée par le Baron Harkonnen (Stellan Skarsgård), chef de la Maison Harkonnen, ennemie des Atréides, qui vit sur la planète Geidi Prime et qui occupait la capitale Arakeen de Dune.
Les Harkonnen vont attaquer les Atréides en représailles et cette guerre galactique va être l’élément déclencheur de la destinée de Paul Atréides, qui serait selon plusieurs prophéties le Kwisatz Haderach ou Lisan Al-Gaib, le messie qui verra tout et que les sœurs du Bene Gesserit tentent de faire apparaître depuis des millénaires en manipulant la génétique.
Les Bene Gesserit sont un clan qui fait clairement pensé à une secte. Ce sont des femmes qui prennent le pouvoir et le garde, ça se ressent. Elle sont prêtes à tout pour arriver à leurs fins quitte même à manipuler des gens comme Paul. La mère de Paul est un personnage intéressant, on voit bien qu’elle tient à son fils mais faisant partie du clan des Bene Gesserit elle se plie aux règles et à l’enseignement de la mère suprême en manipulation Paul son fils donc on est sur deux aspects de sa personnalité intéressant. Paul est un garçon qui fait des rêves où il y voit des événements qui vont arriver et il rêve également d’une femme mais tout n’est pas clair, c’est flou. Il comprend par la suite que ces visions sont un aspect de l’avenir, de ce qui va arriver. C’est un personnage intéressant car on sent qu’il a peur de ses visions ce qui est tout à fait normal mais quand même temps, il veut être courageux et défendre son clan les Atréides avec son père. Malheureusement il perd son père dans la terrible nuit de bataille contre les Harkonnen commandité par l’empereur lui-même qui les a donc trahis, il doit donc fuire avec sa mère et se retrouve dans le dessert afin de retrouver les Fremens (peuple qui vit dans le dessert). Il souhaite que les Fremens l’aide à se venger de la mort de son père. Il y rencontre d’ailleurs la jeune Chani (la fille qui apparaît dans ses rêves) et avec son aide et celles des Fremens, il part avec sa mère prêt à se venger de la mort de son père et des Atréides. C’est sûr cette scène que se termine le film."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"5,0",Kévin Lafontaine,"j'ai pris une claque monumentale, ça mettait pas arrivé depuis Mad max fury roadtout y est la photo, la musique, les prises de vues, les acteurs, l'histoire qui conformle au livre ...tout toutmerci à denis Villeneuve de faire de ce film attendu un grand moment de cinéma"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"1,5",Cds meu,"Film d'une platitude à en faire pâlir les platistes !Musique de mauvaise qualité doublée d'un échec d'égalisation avec le volume des dialogues. Parlons en d'ailleurs, une crèche maternelle en écrirai des meilleurs. Passer votre chemin et aller voir de vrais films de space odyssée (star wars, interstellar, alien, cloud atlas...)."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,5",Yohan L,Simplement un film de science-fiction à la hauteur des fanas de science-fiction.il sera vous transporter et vous tenir en haleine du début jusqu'à la fin du premier volet.l'histoire et ses grandes lignes sont les mêmes mais vous serez époustouflé par les effets spéciaux mis au goût du jour !Merci au réalisateur ainsi qu' aux comédiens qui jouent tous parfaitement leur rôle.Hâte de voir la suite.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=71,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"1,0",Olivier Bastien,"Jadis autrefois j'avais vu la version de Lynch qui ne m'avait laissé aucun souvenir. Je me suis donc dis que j'allais évité de payer 10€ de cinéma et attendre qu'il sorte sur canal : j'ai drôlement bien fait !! Je me suis endormi au bout de vingt minutes. Il n'y a rien pour capter l'attention et surtout la garder. Chalamet : autant je l'avais trouvé magnifique dans ""call me by your name"" autant là je trouve qu'il est complètement creux et sans aucun charisme. Le reste de la distribution ne vaut guère mieux. J'ai du mal à croire qu'il faut plus de deux et demi pour raconter une telle daube. Donc scénario creux et distribution affligeante. La musique grandiloquente pourrait rehausser le niveau mais même pas. Je reconnais par contre qu'il y a de très belles images... c'est déjà ça."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,0",Romain C,"Je m'attendais à un chef d'oeuvre et je reste un peu sur ma faim. Il s'agit à n'en pas douter d'un grand film. Les plans sont sublimes et Timothée Chalamet est réellement éblouissant. L'histoire manque de précision que le livre apporte et la lenteur de la mise en place aurait pu permettre ces ajouts ponctuels pour aider les spectateurs à mieux comprendre ""la voix"" et la place des femmes dans cette ""magie"". La réalisation est très bonne. Le petit hic réside dans la musique que je trouve parfois mal câlée. je suis un admirateur du travail d'Hans Zimmer et je trouve qu'il n'est pas au meilleur de sa forme sur cet opus. On est très loin de la BO d'Interstellar ou du dernier samurai. Certaines scènes de ""pause"" sont brusquement rythmées par une musique puissante qui n'a pas lieu d'être comme si on cherchait à réveiller le spectateur. Dune est un film à voir au cinéma. C'est du grand spectacle avec un excellent casting."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"2,5",Al1 GICQ,"Bon OK. , beaux jeunes acteurs, mais bof bof.. regret : des plans sûrement prevus pour la 3D donc du coup des arrières plans flous ,et ce quand ce n est pas le plan complet. L impression parfois aussi comme dans les vieux films type.annees 50 , ou l.ont voyait.le.conducteur de la voiture et un film derrière pour donner une impression de mouvement. A cela on ajoute la recette des voix parfois stranges pour faire genre star war pour la grosse méchante armée... je vois des 5/5 ou 4/5.. sûrement des spectateurs qui ont mis 17/5 à bohemian rhapsody ou gladiateur.Un petit 2.8/5 pour moi , mais la.suite s'annonce bien maintenant que le décor est posé. Finalement, c est la suite le film , car clairememt on reste sur notre faim , c est ca la.commerce"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,5",Zerax4921,"Très bonne surprise ce Dune. Je n'était pas allé le voir en 2021 car il ne me donnait pas plus envi que cela mais avec la Hope autour de la sortie du 2ème opus, je me suis lancé et je suis allé le voir. Dune 1er opus nous introduit un monde très riche et assez complexe avec pas mal de planète, de peuples, etc... et lors de ce premier visionnage, cela m'est arrivé de me mélanger avec toutes les infos qu'on me donnait. C'est un film qui poses les base de cet univers, il est en conséquent plutôt lent dans l'avancement de son intrigue et qu'est ce que j'adore ça, j'adore les films qui prennent leur temps et quand c'est bien fait ça nous donne ce genre de pépite, chaque plan m'a mis une claque, c'est visuellement parfait et la musique est excellente (merci Hans Zimmer) et que dire des acteurs que j'ai trouvé très bon dans son ensemble (en même temps avec Thimothée Chalamet en tête de liste ça promet) j'ai par contre eus du mal avec le jeu de Rebecca Ferguson mais cela ne m'a en rien sorti du film. En bref une excellente surprise et un univers extrêmement riche avec pleins de potentiel, j'ai vraiment hâte de voir la suite."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"2,5",Jeanne B.,"Dans l'ensemble un beau film, cependant n'ayant jamais lu le livre ni vu le premier film et bien je n'ai rien compris."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"0,5",Raymond Huynh,Film incomprehensible qui traîne en longueur. Les décors et les vaisseaux ainsi que les explosions sont mal travaillé.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"1,0",Triple A,"Grand amateur de film de science fiction, je n'avais pas aimé la bande annonce . . . . . . Mais les critiques des spectateurs étaient globalement bonnes.Je me suis dont laissé tenter . . . . . ---------------------------------------J'ai finalement eu droit à la pire séance de cinémas de ma vie . . . . Pas de musique proprement dite . . . Des bruitages permament et ultra forts, allant jusqu'à au-delà du supportable en terme de décibels.(N'oubliez surtout pas de prendre des boules Quies) Des images en permanence floutées, dans le brouillard, dans la fumée ? ? ? Ou carément dans la nuit .Des gros plans de visage comme dans les série bas de gamme Des costumes ultra raides dont on rescent que pour les acteurs il devait être très compliqué de ne pas marcher comme des automates.Des lenteurs sur des somme toute ""belles images"" de desert Lybiens ou Marocain. (sans doute la meilleur partie du film).Des noms de personnages et de peuplades utilisés jusqu'à l'overdose.Une histoire difficile à synthétiser et sans intéret.Des scènes de combats illisibles car noyées dans un flouté . . . . Qui se veut artistique mais dont le but est juste lde masquer es imperfections Nullissime . . . . Une honte cinématographique . . . Le seul moment de bonheur, c'est le générique de fin.Il faudrait me payer pour que j'aille voir la deuxième mi temps FUYEZ . . . . . . J'ai mis une étoile, car on peut pas en mettre zéro."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"1,0",Benjamin Guarracino,"TELLEMENT NUL ET LONG !!!!Trop de scènes au ralenti, trop de scènes ( rêve ) c'est super long et très étiré. Décollage et atterrissage d'helico trooooop longues ! Un ennui terrible a part quand l'action est là c'est a dire 20% de film où l'ont ne regrette pas d'avoir acheté une place de ciné.Je ne recommande pas au cinéma.Pour les amateurs de d'action et de frisson je ne recommande ABSOLUMENT PAS."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,5",charles-th,"toujours compliqué un remake et adapté un livre, mais il s'en tire avec brio, musique génial ainsi que les acteurs"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,5",EaalXamar,"Adaptation réussie, qui parvient à rendre intéressant par son caractère immersif une première moitié de livre qui ne se distingue clairement pas par ses évènements. Hâte de voir la suite !"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,0",hallyday85,Dune est le nouveau film de Denis Villeneuve. Il relate l'ascension de Paul Atreides amène à avoir un destin hors du commun en vue de préserver lavenir de sa famille et de son peuple.Denis Villeneuve réalise un film brillant et puissant développant un univers visuel remarquable à l'ambiance assez sombre et oppressante. La mise en scène est spectaculaire bien équilibrée entre scènes plus contemplatives et de réflexion et les scènes d'action .Le spectacle sera ainsi constant entre effets visuels impressionnants et atmosphère sombre Le scénario est assez dense( à limage du livre de Frank Herbert ):on démarre par la présentation des principaux protagonistes et enjeux puis on va suivre le chemin de Paul et de sa famille face aux desseins maléfiques des forces de l'Empereur.Lintrigue prend bien le temps de se mettre en place au fur et à mesure du film en nous introduisant de nouveaux univers et décors et personnages tel le désert majestueux et infini et les impressionnants vers émergeant des dunes ainsi que les Fremen: les guerriers du desert.Cependant il faut noter un manque d'empathie pour les personnages principaux bien que ceux incarnés par Paul et sa mère soient les plus développés. Niveau casting on a ce qui se fait de mieux à savoir Timothé Chalamet en Paul Atreides jeune héritier voué à un destin hors du commun; Rebecca Ferguson jouant la mère protectrice et guide de Paul;Jason Momoa en fidèle soldat de meme que Josh Brolin;Oscar Isaac en père conquérant et ambitieux. Au final Dune est un film de Science Fiction spectaculaire a l'atmosphère sombre et guerrière orchestré par une musique haletante de Hans Zimmer ;à la mise en scène épurée et brillante. A voir sur grand écran 4/5
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"2,5",Alienore25 Nl,comment dire..2h30 de film...pour avoir unee suite alors que celui de 1984 au moins vous le voyez en entier...beaucoup de beaux effets speciaux...dommage ya plus que des reprises aucune originalité...business.business...
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"3,0",orsantone,"J'aurais peut-être mis 4 étoiles si je n'avais pas lu (et adoré) le livre.Tellement plus riche, plus complexe.Ceci dit, avoir su expliquer l'histoire globale sans (trop de) lourdeur n'est pas le moindre des mérites du film :)Et il faut avouer que les scènes dans le désert sont visuellement épatantes.Pour le reste, les scènes d'action / baston se succèdent."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=72,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"2,5",bouchelliga gerard,"Que c'est mou! Mais que c'est mou! Je n'ai pas lu le livre donc je ne peux pas comparer. J'ai vu le 1er film de 84 et je n'avais pas accroché. Bon je regarderais quand même la suite (si il y en a une), en espérant d'avoir un film moins mou et plus captivant...."
